date_arrival,rm_id,net_weight,num_deliveries,supplier_id,product_id,quantity,delivery_delay_days,receival_status
2010-06-24,1904.0,9580.0,2,56343,91900330.0,225000.0,-6.0,Completed
2010-06-24,1905.0,6500.0,1,55251,91900160.0,50000.0,-6.0,Completed
2010-06-24,1906.0,88560.0,5,64997,91900170.0,1000000.0,6.0,Completed
2010-06-24,1982.0,21520.0,1,20816,91900871.0,200000.0,-6.0,Completed
2010-06-25,1901.0,1800.0,1,66523,91900302.0,10000.0,-5.0,Completed
2010-06-25,1902.0,19326.0,2,63178,91900146.0,250000.0,-5.0,Completed
2010-06-25,1903.0,227379.0,16,53797,91900143.0,4868780.0,-4.6875,Completed
2010-06-25,1905.0,3000.0,1,63178,91900160.0,10000.0,-5.0,Completed
2010-06-25,1906.0,35730.0,3,62524,91900170.0,125000.0,-15.333333333333334,Completed
2010-06-25,1982.0,21160.0,2,20816,91900871.0,205000.0,-5.0,Completed
2010-06-28,1901.0,10540.0,1,52036,91900302.0,50000.0,-2.0,Completed
2010-06-28,1902.0,1160.0,1,63948,91900146.0,25000.0,-2.0,Completed
2010-06-28,1903.0,177434.0,12,20816,91900143.0,3714380.0,-1.5833333333333333,Completed
2010-06-28,1905.0,26800.0,4,63948,91900160.0,85000.0,-2.0,Completed
2010-06-28,1906.0,23570.0,2,56229,91900170.0,125000.0,-2.0,Completed
2010-06-28,1909.0,24810.0,1,10001,91900152.0,50000.0,-4.0,Completed
2010-06-28,1982.0,28550.0,4,20816,91900871.0,500000.0,-2.0,Completed
2010-06-29,1901.0,3000.0,1,65997,91900302.0,3000.0,0.0,Completed
2010-06-29,1903.0,267853.0,20,52036,91900143.0,6310140.0,-0.95,Completed
2010-06-29,1907.0,37540.0,4,64355,91900296.0,86000.0,6.5,Completed
2010-06-29,1909.0,24750.0,1,10001,91900152.0,50000.0,-3.0,Completed
2010-06-29,1982.0,21800.0,2,20816,91900871.0,400000.0,-1.0,Completed
2010-06-30,1901.0,5240.0,1,63948,91900302.0,30000.0,0.0,Completed
2010-06-30,1902.0,13530.0,1,63178,91900146.0,50000.0,0.0,Completed
2010-06-30,1903.0,199434.0,15,50390,91900143.0,4600000.0,0.0,Completed
2010-06-30,1904.0,1000.0,1,63948,91900330.0,150000.0,0.0,Completed
2010-06-30,1906.0,103420.0,6,64997,91900170.0,750000.0,5.0,Completed
2010-07-01,1901.0,38070.0,4,55568,91900302.0,350000.0,-22.25,Completed
2010-07-01,1903.0,145222.0,9,56343,91900143.0,2550000.0,-30.0,Completed
2010-07-01,1904.0,10290.0,1,65287,91900330.0,25000.0,1.0,Completed
2010-07-01,1906.0,75730.0,4,52433,91900170.0,500000.0,1.0,Completed
2010-07-01,1907.0,11100.0,2,62524,91900296.0,50000.0,-14.5,Completed
2010-07-01,1982.0,10770.0,1,55568,91900871.0,20000.0,-30.0,Completed
2010-07-02,1901.0,24189.0,3,56343,91900302.0,155000.0,-29.0,Completed
2010-07-02,1903.0,209074.0,14,52036,91900143.0,3658080.0,-26.928571428571427,Completed
2010-07-02,1906.0,23250.0,1,56229,91900170.0,50000.0,2.0,Completed
2010-07-02,1907.0,45570.0,2,56229,91900296.0,150000.0,32.5,Completed
2010-07-05,1873.0,2160.0,1,50148,1307.0,2160.0,6.0,Completed
2010-07-05,1902.0,39540.0,3,62861,91900146.0,660000.0,-15.666666666666666,Completed
2010-07-05,1903.0,126484.0,9,52036,91900143.0,3675000.0,-22.555555555555557,Completed
2010-07-05,1905.0,2400.0,1,20023,91900160.0,280000.0,-26.0,Completed
2010-07-05,1906.0,35410.0,2,64997,91900170.0,350000.0,5.0,Completed
2010-07-05,1909.0,24400.0,1,10001,91900152.0,50000.0,-4.0,Completed
2010-07-06,1902.0,11250.0,3,52064,91900146.0,90000.0,-25.0,Completed
2010-07-06,1903.0,235478.0,18,52064,91900143.0,4750000.0,-4.722222222222222,Completed
2010-07-06,1906.0,15490.0,2,64355,91900170.0,73120.0,-9.5,Completed
2010-07-06,1907.0,24090.0,1,56229,91900296.0,50000.0,67.0,Completed
2010-07-06,1909.0,24250.0,1,10001,91900152.0,50000.0,-3.0,Completed
2010-07-06,1982.0,600.0,1,50418,91900871.0,5000.0,-25.0,Completed
2010-07-07,1901.0,14930.0,3,55251,91900302.0,125000.0,-24.0,Completed
2010-07-07,1902.0,2622.0,2,50468,91900146.0,70000.0,-24.0,Completed
2010-07-07,1903.0,177703.0,14,52036,91900143.0,3225000.0,-24.0,Completed
2010-07-07,1904.0,1800.0,1,50350,91900330.0,4000.0,-24.0,Completed
2010-07-07,1906.0,36800.0,2,64997,91900170.0,325000.0,-8.5,Completed
2010-07-07,1907.0,71420.0,6,64997,91900296.0,260000.0,47.666666666666664,Completed
2010-07-08,1901.0,15916.0,2,52064,91900302.0,30000.0,-23.0,Completed
2010-07-08,1902.0,700.0,1,52064,91900146.0,20000.0,-23.0,Completed
2010-07-08,1903.0,215418.0,15,52036,91900143.0,5275000.0,-18.866666666666667,Completed
2010-07-08,1904.0,11354.0,2,66196,91900330.0,35000.0,-23.0,Completed
2010-07-08,1906.0,45954.0,2,64997,91900170.0,375000.0,8.0,Completed
2010-07-08,1907.0,22560.0,2,56229,91900296.0,50000.0,8.0,Completed
2010-07-08,1982.0,10320.0,1,52064,91900871.0,25000.0,-23.0,Completed
2010-07-09,1901.0,7180.0,3,56343,91900302.0,80000.0,-22.0,Completed
2010-07-09,1903.0,218520.0,15,52036,91900143.0,3809580.0,-20.533333333333335,Completed
2010-07-09,1904.0,1200.0,1,56343,91900330.0,200000.0,-22.0,Completed
2010-07-09,1906.0,82040.0,5,52433,91900170.0,300000.0,-3.4,Completed
2010-07-09,1982.0,1800.0,1,20023,91900871.0,25000.0,-22.0,Completed
2010-07-12,1901.0,9800.0,2,52036,91900302.0,75000.0,-19.0,Completed
2010-07-12,1902.0,1875.0,2,52064,91900146.0,40000.0,-19.0,Completed
2010-07-12,1903.0,253280.0,19,52064,91900143.0,6002420.0,-17.0,Completed
2010-07-12,1904.0,791.0,1,50363,91900330.0,50000.0,-19.0,Completed
2010-07-12,1905.0,20420.0,2,20023,91900160.0,560000.0,-19.0,Completed
2010-07-12,1909.0,24160.0,1,10001,91900152.0,25000.0,-4.0,Completed
2010-07-13,1903.0,226382.0,14,52036,91900143.0,3950000.0,-18.0,Completed
2010-07-14,386.0,5042.0,1,54008,1807.0,10714.0,0.0,Completed
2010-07-14,1901.0,1075.0,1,52064,91900302.0,10000.0,-17.0,Completed
2010-07-14,1902.0,13694.0,2,55251,91900146.0,70000.0,-17.0,Completed
2010-07-14,1903.0,247151.0,20,52064,91900143.0,4825000.0,-18.55,Completed
2010-07-14,1904.0,2119.0,2,52064,91900330.0,35000.0,-17.0,Completed
2010-07-14,1906.0,22370.0,1,64997,91900170.0,300000.0,14.0,Completed
2010-07-14,1982.0,1600.0,1,50418,91900871.0,5000.0,-17.0,Completed
2010-07-15,1901.0,2400.0,2,20816,91900302.0,270000.0,-16.0,Completed
2010-07-15,1902.0,150.0,1,55251,91900146.0,50000.0,-16.0,Completed
2010-07-15,1903.0,236722.0,17,50420,91900143.0,4900000.0,-12.411764705882353,Completed
2010-07-15,1906.0,20880.0,2,56229,91900170.0,125000.0,15.0,Completed
2010-07-16,1901.0,750.0,2,65997,91900302.0,25600.0,-7.5,Completed
2010-07-16,1903.0,168960.0,11,58000,91900143.0,3211390.0,-13.636363636363637,Completed
2010-07-16,1904.0,750.0,1,63178,91900330.0,10000.0,-15.0,Completed
2010-07-16,1905.0,1000.0,1,20023,91900160.0,280000.0,-15.0,Completed
2010-07-16,1906.0,47940.0,2,64997,91900170.0,350000.0,16.0,Completed
2010-07-19,1901.0,22130.0,2,63948,91900302.0,120000.0,-12.0,Completed
2010-07-19,1902.0,11680.0,1,62861,91900146.0,200000.0,-12.0,Completed
2010-07-19,1903.0,169394.0,11,20816,91900143.0,4025000.0,-12.0,Completed
2010-07-19,1907.0,24480.0,2,64997,91900296.0,200000.0,3.5,Completed
2010-07-20,1901.0,17130.0,2,52064,91900302.0,80000.0,-11.0,Completed
2010-07-20,1902.0,700.0,1,52064,91900146.0,20000.0,-11.0,Completed
2010-07-20,1903.0,215750.0,17,20816,91900143.0,5450000.0,-11.0,Completed
2010-07-20,1904.0,700.0,1,52064,91900330.0,25000.0,-11.0,Completed
2010-07-20,1907.0,49270.0,5,52433,91900296.0,130000.0,32.0,Completed
2010-07-21,1901.0,7000.0,1,63178,91900302.0,25000.0,-10.0,Completed
2010-07-21,1903.0,234385.0,17,52063,91900143.0,4595000.0,-10.0,Completed
2010-07-21,1906.0,47530.0,2,64997,91900170.0,600000.0,21.0,Completed
2010-07-21,1907.0,10690.0,1,62524,91900296.0,25000.0,-10.0,Completed
2010-07-22,1901.0,5200.0,2,20816,91900302.0,205000.0,-9.0,Completed
2010-07-22,1903.0,79286.0,8,20816,91900143.0,2900000.0,-9.0,Completed
2010-07-22,1904.0,17960.0,1,55251,91900330.0,50000.0,-9.0,Completed
2010-07-22,1905.0,17400.0,1,62861,91900160.0,200000.0,-9.0,Completed
2010-07-22,1906.0,37700.0,2,52433,91900170.0,125000.0,6.5,Completed
2010-07-23,1901.0,22160.0,3,52064,91900302.0,60000.0,-8.0,Completed
2010-07-23,1903.0,192724.0,13,52064,91900143.0,4000000.0,-8.0,Completed
2010-07-23,1906.0,22080.0,1,64997,91900170.0,300000.0,23.0,Completed
2010-07-23,1907.0,46850.0,2,64997,91900296.0,200000.0,-8.0,Completed
2010-07-23,1982.0,15840.0,1,50390,91900871.0,50000.0,-8.0,Completed
2010-07-26,1901.0,9970.0,3,66196,91900302.0,155000.0,-5.0,Completed
2010-07-26,1902.0,49135.0,7,62861,91900146.0,1010000.0,-5.0,Completed
2010-07-26,1903.0,212358.0,16,52036,91900143.0,4390980.0,-4.6875,Completed
2010-07-26,1904.0,4966.0,2,66196,91900330.0,40000.0,-5.0,Completed
2010-07-26,1905.0,2500.0,1,20023,91900160.0,280000.0,-5.0,Completed
2010-07-27,1903.0,263196.0,18,52036,91900143.0,4425000.0,-2.2777777777777777,Completed
2010-07-27,1905.0,6980.0,2,52166,91900160.0,40000.0,-4.0,Completed
2010-07-27,1906.0,43680.0,2,54854,91900170.0,320000.0,13.5,Completed
2010-07-27,1907.0,19340.0,2,56229,91900296.0,55000.0,27.0,Completed
2010-07-28,1901.0,27770.0,2,63178,91900302.0,50000.0,-3.0,Completed
2010-07-28,1902.0,20940.0,3,63178,91900146.0,270000.0,-3.0,Completed
2010-07-28,1903.0,177769.0,15,63178,91900143.0,3975000.0,21.333333333333332,Completed
2010-07-28,1906.0,24480.0,2,56229,91900170.0,75000.0,28.0,Completed
2010-07-28,1907.0,14960.0,2,56229,91900296.0,35000.0,12.5,Completed
2010-07-28,1982.0,34510.0,3,63178,91900871.0,130000.0,-3.0,Completed
2010-07-29,1901.0,13140.0,1,65287,91900302.0,30000.0,-2.0,Completed
2010-07-29,1903.0,183488.0,12,52036,91900143.0,3750000.0,-2.0,Completed
2010-07-29,1904.0,10420.0,1,65287,91900330.0,30000.0,-2.0,Completed
2010-07-29,1906.0,74160.0,6,56229,91900170.0,750000.0,8.333333333333334,Completed
2010-07-30,386.0,5672.0,1,54008,1807.0,10714.0,16.0,Completed
2010-07-30,1901.0,3148.0,2,53797,91900302.0,15000.0,-1.0,Completed
2010-07-30,1902.0,25458.0,3,63178,91900146.0,120000.0,-1.0,Completed
2010-07-30,1903.0,146296.0,13,52036,91900143.0,3600000.0,-1.0,Completed
2010-07-30,1904.0,1430.0,2,53797,91900330.0,11000.0,-1.0,Completed
2010-07-30,1906.0,48720.0,2,56229,91900170.0,150000.0,-1.0,Completed
2010-07-30,1907.0,11540.0,1,62524,91900296.0,25000.0,-1.0,Completed
2010-07-30,1982.0,43360.0,2,20816,91900871.0,200000.0,-1.0,Completed
2010-08-02,1902.0,23840.0,1,20023,91900146.0,280000.0,-29.0,Completed
2010-08-02,1903.0,149804.0,9,52036,91900143.0,2023408.0,-25.77777777777778,Completed
2010-08-02,1904.0,1300.0,1,20023,91900330.0,25000.0,-29.0,Completed
2010-08-02,1905.0,26960.0,2,20023,91900160.0,560000.0,-29.0,Completed
2010-08-02,1906.0,48680.0,3,64997,91900170.0,400000.0,2.0,Completed
2010-08-02,1907.0,24080.0,1,64997,91900296.0,100000.0,2.0,Completed
2010-08-03,1901.0,17692.0,3,66196,91900302.0,200000.0,-28.0,Completed
2010-08-03,1902.0,39700.0,3,52064,91900146.0,425000.0,-28.0,Completed
2010-08-03,1903.0,169515.0,14,52064,91900143.0,2845000.0,-30.071428571428573,Completed
2010-08-03,1904.0,11680.0,1,65287,91900330.0,50000.0,-28.0,Completed
2010-08-03,1905.0,1200.0,1,52064,91900160.0,25000.0,-28.0,Completed
2010-08-03,1906.0,18710.0,2,66504,91900170.0,75000.0,18.5,Completed
2010-08-04,1902.0,14128.0,2,50468,91900146.0,220000.0,-27.0,Completed
2010-08-04,1903.0,195002.0,13,58000,91900143.0,2070000.0,-31.615384615384617,Completed
2010-08-04,1905.0,598.0,1,50468,91900160.0,1000.0,-27.0,Completed
2010-08-04,1906.0,19920.0,1,64997,91900170.0,300000.0,4.0,Completed
2010-08-05,1901.0,13100.0,4,52064,91900302.0,64000.0,-26.0,Completed
2010-08-05,1902.0,8410.0,1,62861,91900146.0,200000.0,-26.0,Completed
2010-08-05,1903.0,213831.0,14,52064,91900143.0,2770000.0,-26.0,Completed
2010-08-05,1904.0,5260.0,1,55251,91900330.0,50000.0,-26.0,Completed
2010-08-05,1905.0,1700.0,1,20023,91900160.0,280000.0,-26.0,Completed
2010-08-05,1982.0,780.0,1,20023,91900871.0,25000.0,-26.0,Completed
2010-08-06,1901.0,5074.0,2,63948,91900302.0,15000.0,-25.0,Completed
2010-08-06,1902.0,3538.0,2,52064,91900146.0,27938.0,-25.0,Completed
2010-08-06,1903.0,181706.0,15,52064,91900143.0,2540000.0,-21.533333333333335,Completed
2010-08-06,1904.0,450.0,1,53797,91900330.0,50000.0,-25.0,Completed
2010-08-06,1905.0,5936.0,2,52064,91900160.0,29936.0,-25.0,Completed
2010-08-06,1907.0,21580.0,2,64997,91900296.0,200000.0,-24.5,Completed
2010-08-09,1901.0,2500.0,1,50468,91900302.0,10000.0,-22.0,Completed
2010-08-09,1902.0,15240.0,3,50468,91900146.0,240000.0,-22.0,Completed
2010-08-09,1903.0,98948.0,8,63948,91900143.0,1750000.0,-22.0,Completed
2010-08-09,1906.0,19310.0,1,64997,91900170.0,300000.0,9.0,Completed
2010-08-10,1903.0,61222.0,4,52036,91900143.0,1000000.0,-21.0,Completed
2010-08-10,1904.0,15950.0,1,55251,91900330.0,50000.0,-21.0,Completed
2010-08-11,1901.0,3100.0,1,52036,91900302.0,19000.0,-20.0,Completed
2010-08-11,1903.0,28444.0,2,52036,91900143.0,800000.0,-20.0,Completed
2010-08-24,1902.0,7378.0,1,50420,91900146.0,7378.0,-7.0,Completed
2010-08-24,1903.0,57960.0,4,52036,91900143.0,1150000.0,-7.0,Completed
2010-08-24,1905.0,860.0,1,52064,91900160.0,25000.0,-7.0,Completed
2010-08-25,1903.0,53432.0,3,52036,91900143.0,1100000.0,-6.0,Completed
2010-08-30,1903.0,12040.0,2,20816,91900143.0,400000.0,-1.0,Completed
2010-09-01,1902.0,8710.0,1,62861,91900146.0,60000.0,-29.0,Completed
2010-09-01,1903.0,77432.0,7,63178,91900143.0,2410000.0,-29.0,Completed
2010-09-02,1901.0,9240.0,2,56343,91900302.0,250000.0,-28.0,Completed
2010-09-02,1902.0,20200.0,2,62861,91900146.0,70000.0,-28.0,Completed
2010-09-02,1903.0,153330.0,12,52036,91900143.0,3210000.0,-28.0,Completed
2010-09-02,1904.0,1000.0,1,56343,91900330.0,200000.0,-28.0,Completed
2010-09-02,1907.0,19240.0,2,56229,91900296.0,45000.0,33.0,Completed
2010-09-03,1901.0,6350.0,4,52064,91900302.0,80000.0,-27.0,Completed
2010-09-03,1902.0,1660.0,2,52064,91900146.0,60000.0,-27.0,Completed
2010-09-03,1903.0,222098.0,17,52064,91900143.0,4473870.0,-25.58823529411765,Completed
2010-09-03,1905.0,2540.0,1,52064,91900160.0,50000.0,-27.0,Completed
2010-09-03,1906.0,42560.0,3,64997,91900170.0,350000.0,34.0,Completed
2010-09-06,1901.0,8100.0,3,52036,91900302.0,110000.0,-24.0,Completed
2010-09-06,1902.0,35160.0,3,62861,91900146.0,620000.0,-24.0,Completed
2010-09-06,1903.0,237747.0,17,52036,91900143.0,4870000.0,-24.0,Completed
2010-09-06,1904.0,1000.0,1,55251,91900330.0,50000.0,-24.0,Completed
2010-09-06,1905.0,700.0,1,20023,91900160.0,280000.0,-24.0,Completed
2010-09-06,1909.0,73820.0,3,10001,91900152.0,450000.0,-4.0,Completed
2010-09-06,1982.0,1000.0,1,50418,91900871.0,5000.0,-24.0,Completed
2010-09-07,1901.0,13110.0,2,65997,91900302.0,14170.0,-11.5,Completed
2010-09-07,1902.0,19220.0,2,55251,91900146.0,210000.0,-23.0,Completed
2010-09-07,1903.0,212906.0,16,52036,91900143.0,4400342.0,-21.5625,Completed
2010-09-07,1904.0,2282.0,1,65997,91900330.0,2282.0,0.0,Completed
2010-09-07,1906.0,19300.0,1,64997,91900170.0,300000.0,38.0,Completed
2010-09-07,1907.0,47080.0,3,56229,91900296.0,150000.0,17.666666666666668,Completed
2010-09-07,1909.0,73540.0,3,10001,91900152.0,450000.0,-3.0,Completed
2010-09-08,1901.0,5240.0,1,56343,91900302.0,50000.0,-22.0,Completed
2010-09-08,1902.0,11300.0,1,62861,91900146.0,160000.0,-22.0,Completed
2010-09-08,1903.0,240332.0,18,56343,91900143.0,4076180.0,-20.77777777777778,Completed
2010-09-08,1904.0,800.0,2,63178,91900330.0,60000.0,-22.0,Completed
2010-09-08,1905.0,18320.0,2,62861,91900160.0,400000.0,-22.0,Completed
2010-09-08,1906.0,35890.0,4,56229,91900170.0,125000.0,23.75,Completed
2010-09-08,1907.0,10620.0,2,62524,91900296.0,50000.0,8.5,Completed
2010-09-09,1901.0,39166.0,3,66196,91900302.0,150000.0,-21.0,Completed
2010-09-09,1902.0,10310.0,1,62861,91900146.0,160000.0,-21.0,Completed
2010-09-09,1903.0,196638.0,14,52064,91900143.0,3585000.0,-21.0,Completed
2010-09-09,1904.0,11490.0,1,65287,91900330.0,50000.0,-21.0,Completed
2010-09-09,1905.0,4420.0,1,55251,91900160.0,200000.0,344.0,Completed
2010-09-09,1906.0,42860.0,2,64997,91900170.0,350000.0,40.0,Completed
2010-09-09,1907.0,9900.0,1,62524,91900296.0,25000.0,-21.0,Completed
2010-09-10,1901.0,21260.0,2,63178,91900302.0,75000.0,-20.0,Completed
2010-09-10,1902.0,14336.0,2,62861,91900146.0,210000.0,-20.0,Completed
2010-09-10,1903.0,174690.0,14,52036,91900143.0,3830000.0,-20.0,Completed
2010-09-10,1904.0,8160.0,1,65287,91900330.0,50000.0,-20.0,Completed
2010-09-10,1906.0,47720.0,3,56229,91900170.0,375000.0,41.0,Completed
2010-09-10,1907.0,34440.0,3,64997,91900296.0,150000.0,-30.333333333333332,Completed
2010-09-13,386.0,1000.0,1,54008,1807.0,1000.0,-7.0,Completed
2010-09-13,1901.0,15100.0,2,55251,91900302.0,60000.0,-17.0,Completed
2010-09-13,1902.0,63820.0,6,62861,91900146.0,980000.0,-17.0,Completed
2010-09-13,1903.0,203259.0,14,52036,91900143.0,4360000.0,-17.0,Completed
2010-09-13,1904.0,2000.0,1,20023,91900330.0,25000.0,-17.0,Completed
2010-09-13,1905.0,3440.0,3,52064,91900160.0,380000.0,-17.0,Completed
2010-09-13,1906.0,9400.0,1,62524,91900170.0,25000.0,-17.0,Completed
2010-09-13,1909.0,49420.0,2,10001,91900152.0,200000.0,-4.0,Completed
2010-09-13,1982.0,19060.0,1,20816,91900871.0,100000.0,-17.0,Completed
2010-09-14,1901.0,12478.0,3,66196,91900302.0,110000.0,-16.0,Completed
2010-09-14,1903.0,135872.0,14,52036,91900143.0,3350000.0,-20.428571428571427,Completed
2010-09-14,1904.0,6792.0,3,66196,91900330.0,168000.0,-16.0,Completed
2010-09-14,1906.0,47480.0,4,64997,91900170.0,450000.0,52.75,Completed
2010-09-14,1909.0,48800.0,2,10001,91900152.0,200000.0,-3.0,Completed
2010-09-14,1982.0,3900.0,1,50350,91900871.0,5000.0,-16.0,Completed
2010-09-15,1902.0,2600.0,2,50468,91900146.0,330000.0,-15.0,Completed
2010-09-15,1903.0,246708.0,16,63178,91900143.0,4330000.0,-15.0,Completed
2010-09-15,1904.0,550.0,1,50468,91900330.0,10000.0,-15.0,Completed
2010-09-15,1905.0,1200.0,1,20023,91900160.0,280000.0,-15.0,Completed
2010-09-15,1906.0,63160.0,5,62524,91900170.0,425000.0,21.6,Completed
2010-09-15,1982.0,20920.0,1,20816,91900871.0,100000.0,-15.0,Completed
2010-09-16,1901.0,23480.0,3,52036,91900302.0,110000.0,-14.0,Completed
2010-09-16,1902.0,38760.0,3,62861,91900146.0,480000.0,-14.0,Completed
2010-09-16,1903.0,174300.0,13,52036,91900143.0,3910000.0,-14.0,Completed
2010-09-16,1905.0,3116.0,1,52166,91900160.0,25000.0,-14.0,Completed
2010-09-16,1906.0,45440.0,2,64997,91900170.0,350000.0,47.0,Completed
2010-09-16,1907.0,21800.0,1,64997,91900296.0,100000.0,-14.0,Completed
2010-09-16,1982.0,20080.0,1,20816,91900871.0,100000.0,-14.0,Completed
2010-09-17,1902.0,9360.0,2,62861,91900146.0,161000.0,-13.0,Completed
2010-09-17,1903.0,181980.0,14,56343,91900143.0,3722320.0,-11.357142857142858,Completed
2010-09-17,1906.0,8940.0,1,62524,91900170.0,25000.0,-13.0,Completed
2010-09-21,1901.0,8366.0,1,50363,91900302.0,50000.0,-9.0,Completed
2010-09-21,1902.0,20320.0,2,62861,91900146.0,320000.0,-9.0,Completed
2010-09-21,1903.0,168716.0,12,52036,91900143.0,3860000.0,-9.0,Completed
2010-09-21,1904.0,7055.0,1,50363,91900330.0,50000.0,-9.0,Completed
2010-09-21,1905.0,19580.0,1,20023,91900160.0,280000.0,-9.0,Completed
2010-09-21,1906.0,34320.0,3,62524,91900170.0,350000.0,1.0,Completed
2010-09-21,1907.0,24480.0,2,56229,91900296.0,50000.0,52.0,Completed
2010-09-21,1909.0,24640.0,1,10001,91900152.0,50000.0,-3.0,Completed
2010-09-21,1982.0,12720.0,1,52064,91900871.0,25000.0,-9.0,Completed
2010-09-22,1901.0,2000.0,1,52064,91900302.0,10000.0,-8.0,Completed
2010-09-22,1902.0,1200.0,1,52064,91900146.0,50000.0,-8.0,Completed
2010-09-22,1903.0,232378.0,14,52064,91900143.0,3960000.0,-8.0,Completed
2010-09-22,1904.0,950.0,1,52064,91900330.0,25000.0,-8.0,Completed
2010-09-22,1905.0,640.0,1,52064,91900160.0,50000.0,-8.0,Completed
2010-09-22,1906.0,21060.0,2,56229,91900170.0,75000.0,53.0,Completed
2010-09-22,1907.0,24340.0,2,56229,91900296.0,50000.0,22.5,Completed
2010-09-22,1909.0,24440.0,1,10001,91900152.0,50000.0,-2.0,Completed
2010-09-22,1982.0,8350.0,1,56343,91900871.0,15000.0,-8.0,Completed
2010-09-23,1901.0,24674.0,3,65287,91900302.0,300000.0,-7.0,Completed
2010-09-23,1902.0,8980.0,1,62861,91900146.0,80000.0,-7.0,Completed
2010-09-23,1903.0,191868.0,15,52036,91900143.0,3930000.0,17.333333333333332,Completed
2010-09-23,1904.0,7674.0,1,65287,91900330.0,50000.0,-7.0,Completed
2010-09-23,1906.0,10550.0,1,62524,91900170.0,25000.0,-38.0,Completed
2010-09-24,1902.0,14438.0,3,50468,91900146.0,180000.0,-6.0,Completed
2010-09-24,1903.0,186110.0,16,63178,91900143.0,4293440.0,-7.5625,Completed
2010-09-24,1904.0,1500.0,1,50468,91900330.0,10000.0,-6.0,Completed
2010-09-24,1906.0,47720.0,3,64997,91900170.0,350000.0,55.0,Completed
2010-09-27,1901.0,1912.0,1,66196,91900302.0,75000.0,-3.0,Completed
2010-09-27,1902.0,40960.0,4,62861,91900146.0,720000.0,-3.0,Completed
2010-09-27,1903.0,203590.0,16,52036,91900143.0,3374920.0,-2.625,Completed
2010-09-27,1904.0,2000.0,1,55251,91900330.0,50000.0,-3.0,Completed
2010-09-27,1905.0,3648.0,2,52166,91900160.0,305000.0,-3.0,Completed
2010-09-27,1906.0,46460.0,2,64997,91900170.0,325000.0,58.0,Completed
2010-09-27,1982.0,500.0,1,50418,91900871.0,5000.0,-3.0,Completed
2010-09-28,1901.0,6730.0,2,55251,91900302.0,60000.0,-2.0,Completed
2010-09-28,1902.0,9960.0,1,62861,91900146.0,80000.0,-2.0,Completed
2010-09-28,1903.0,143160.0,11,63178,91900143.0,3005000.0,-2.0,Completed
2010-09-28,1904.0,450.0,1,52064,91900330.0,25000.0,-2.0,Completed
2010-09-28,1906.0,25440.0,2,56229,91900170.0,75000.0,59.0,Completed
2010-09-28,1909.0,49260.0,2,10001,91900152.0,100000.0,-3.0,Completed
2010-09-30,1901.0,13970.0,2,55251,91900302.0,60000.0,0.0,Completed
2010-09-30,1902.0,1030.0,1,52064,91900146.0,50000.0,0.0,Completed
2010-09-30,1903.0,227484.0,15,52036,91900143.0,4875000.0,0.0,Completed
2010-09-30,1906.0,42290.0,3,56229,91900170.0,650000.0,40.666666666666664,Completed
2010-09-30,1907.0,22210.0,2,64997,91900296.0,200000.0,-15.5,Completed
2010-09-30,1982.0,22260.0,1,20816,91900871.0,100000.0,0.0,Completed
2010-10-01,1901.0,12600.0,2,56343,91900302.0,100000.0,-30.0,Completed
2010-10-01,1902.0,38818.0,4,62861,91900146.0,440000.0,-30.0,Completed
2010-10-01,1903.0,171852.0,13,52036,91900143.0,4580000.0,-30.0,Completed
2010-10-01,1904.0,12770.0,1,20023,91900330.0,25000.0,-30.0,Completed
2010-10-01,1906.0,20900.0,1,64997,91900170.0,300000.0,1.0,Completed
2010-10-01,1907.0,45320.0,4,56229,91900296.0,100000.0,-6.75,Completed
2010-10-04,1901.0,1800.0,1,63948,91900302.0,50000.0,-27.0,Completed
2010-10-04,1902.0,11080.0,1,62861,91900146.0,200000.0,-27.0,Completed
2010-10-04,1903.0,178853.0,13,52036,91900143.0,4089860.0,-24.923076923076923,Completed
2010-10-04,1906.0,21720.0,1,64997,91900170.0,300000.0,4.0,Completed
2010-10-04,1909.0,98260.0,4,10001,91900152.0,1000000.0,-4.0,Completed
2010-10-04,1982.0,8670.0,1,56343,91900871.0,15000.0,-27.0,Completed
2010-10-05,1902.0,18920.0,2,55251,91900146.0,250000.0,-26.0,Completed
2010-10-05,1903.0,216774.0,13,52036,91900143.0,4210000.0,-26.0,Completed
2010-10-05,1906.0,8460.0,1,62524,91900170.0,25000.0,-26.0,Completed
2010-10-05,1909.0,73600.0,3,10001,91900152.0,750000.0,-3.0,Completed
2010-10-06,1901.0,19506.0,3,65287,91900302.0,125000.0,-25.0,Completed
2010-10-06,1902.0,9840.0,1,62861,91900146.0,200000.0,-25.0,Completed
2010-10-06,1903.0,163466.0,12,52036,91900143.0,3880000.0,-25.0,Completed
2010-10-06,1904.0,18597.0,2,65287,91900330.0,55000.0,-25.0,Completed
2010-10-06,1909.0,74620.0,3,10001,91900152.0,750000.0,-2.0,Completed
2010-10-06,1982.0,2821.0,1,50350,91900871.0,5000.0,-25.0,Completed
2010-10-07,1902.0,10630.0,2,62861,91900146.0,250000.0,-24.0,Completed
2010-10-07,1903.0,253310.0,18,56343,91900143.0,4730000.0,-27.333333333333332,Completed
2010-10-07,1904.0,4700.0,1,55568,91900330.0,100000.0,-24.0,Completed
2010-10-07,1906.0,49160.0,4,52433,91900170.0,225000.0,60.5,Completed
